"cm_id","course_id","cm_file","cm_status","cm_deleted","cm_add_date","cm_modified_date","added_by_admin","modified_by_admin","deleted_by_admin"
"6475","735","15052024104049_output-0007.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6476","735","15052024104049_output-0008.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6477","735","15052024104049_output-0009.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6478","735","15052024104049_output-0010.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6479","735","15052024104049_output-0011.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6480","735","15052024104049_output-0012.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6481","735","15052024104049_output-0013.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6482","735","15052024104049_output-0014.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6483","735","15052024104049_output-0015.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6484","735","15052024104049_output-0016.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6485","735","15052024104049_output-0017.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6486","735","15052024104049_output-0018.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6487","735","15052024104049_output-0019.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6488","735","15052024104049_output-0020.jpg","1","0","2024-05-15 10:40:49","0000-00-00 00:00:00","8","0","0"
"6489","730","15052024104615_6a8576b4-cbb2-4373-b165-459b7fa11f8d-11.jpg","1","0","2024-05-15 10:46:16","0000-00-00 00:00:00","8","0","0"
"6490","730","15052024104616_6a8576b4-cbb2-4373-b165-459b7fa11f8d-12.jpg","1","0","2024-05-15 10:46:16","0000-00-00 00:00:00","8","0","0"
"6491","730","15052024104616_6a8576b4-cbb2-4373-b165-459b7fa11f8d-13.jpg","1","0","2024-05-15 10:46:16","0000-00-00 00:00:00","8","0","0"
"6492","730","15052024104616_6a8576b4-cbb2-4373-b165-459b7fa11f8d-14.jpg","1","0","2024-05-15 10:46:16","0000-00-00 00:00:00","8","0","0"
